FID,Volcano_Number,Volcano_Name,Volcanic_Landform,Primary_Volcano_Type,Last_Eruption_Year,Country,Region,Subregion,Geological_Summary,Latitude,Longitude,Elevation,Tectonic_Setting,Geologic_Epoch,Evidence_Category,Primary_Photo_Link,Primary_Photo_Caption,Primary_Photo_Credit,Major_Rock_Type,GeoLocation
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46f6,284131,Minami-Hiyoshi,Composite,Stratovolcano,1975.0,Japan,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"Periodic water discoloration and water-spouting have been reported over the Minami-Hiyoshi submarine volcano since 1975, when detonation sounds and an explosion were also reported. It lies near the SE end of a coalescing chain of youthful seamounts, and is the only vent with recorded activity. The reported depth of the summit of the trachyandesitic volcano has varied between 274 and 30 m. The morphologically youthful seamounts Kita-Hiyoshi and Naka-Hiyoshi lie to the NW, and Ko-Hiyoshi to the SE.",23.5,141.935,-107.0,Subduction zone / Crustal thickness unknown,Holocene,Eruption Observed,https://volcano.si.edu/gallery/photos/GVP-10784.jpg,Minami-Hiyoshi (center) is seen in this Japan Coast Guard bathymetric image with N to the right. Periodic water discoloration and water-spouting have been reported over this submarine volcano since 1975 along with audible detonations and an explosion. Minami-Hiyoshi lies near the SE end of a coalescing chain of seamounts. Naka-Hiyoshi (upper right) lies to the NW and Ko-Hiyoshi seamount (left) to the SSE.,Image courtesy of HOD Japan Coast Guard (http://www1.kaiho.mlit.go.jp/jhd-E).,Trachyandesite / Basaltic Trachyandesite,POINT (141.935 23.5)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46f5,284132,Nikko,Composite,Stratovolcano,,Japan,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"Nikko submarine volcano is a massive seamount that rises from nearly 3 km depth to within 392 m of the ocean surface near the N end of the Mariana Volcanic Arc. Two large cones at the basaltic-to-andesitic volcano have been constructed on the NW and NE rims of a roughly 3-km-wide, flat-floored submarine caldera, whose rim is prominently displayed on the southern side, but largely buried on the north. A smaller cone is present on the SE caldera floor. The larger NW cone lies within a partially buried crater and displays hydrothermal activity. Discolored water was observed in July 1979, but none has been observed during semi-regular seasonal reconnaissance flights since then. Hydrothermal venting was documented during a NOAA expedition.",23.078,142.326,-392.0,Subduction zone / Crustal thickness unknown,Holocene,Unrest / Holocene,https://volcano.si.edu/gallery/photos/GVP-10746.jpg,Two large cones have been constructed on the NW and NE rims of a roughly 3-km-wide submarine caldera at Nikko. The caldera rim is prominently displayed on the southern side and is largely buried to the north. A smaller cone fomed on the SE caldera floor. Discolored water has frequently been observed above the seamount and hydrothermal venting was documented at the main cone during a NOAA expedition.,"Image courtesy of NOAA, 2003 (http://oceanexplorer.noaa.gov/explorations/03fire/logs/mar02/media/nikko.html).",Basalt / Picro-Basalt,POINT (142.326 23.078)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46f4,284133,Fukujin,Composite,Stratovolcano,1974.0,United States,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"Fukujin seamount in the Mariana Volcanic Arc has risen on occasion to just beneath the ocean surface. Intermittent periods of water discoloration have been observed since the mid-20th century, and eruptions producing floating pumice were noted on several occasions.",21.93,143.47,-217.0,Subduction zone / Crustal thickness unknown,Holocene,Eruption Observed,,,,Andesite / Basaltic Andesite,POINT (143.47 21.93)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46f3,284134,Kasuga 1,Composite,Stratovolcano,1959.0,United States,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"Kasuga 1, the northernmost of three seamounts in the Kasuga seamount chain SE of Fukujin, rises from a depth of 3,000 m to within about 600 m of the ocean surface. A series of flank vents are located low on the southern side of the edifice. The summit does not have a caldera or display hydrothermal activity, and is largely covered by volcaniclastics. Altered basaltic and andesitic rocks dredged from the summit suggest that it is the oldest of the three seamounts, although delicately preserved lava flow lobes and toes from a flank eruption suggest a very youthful age. It is listed as an active volcano by the Japan Meteorological Agency, and floating pumice attributed to a submarine eruption was seen south of it in the summer of 1959. Water discoloration from a possible submarine eruption was reported near the seamount in November 1975.

",21.765,143.71,-598.0,Subduction zone / Crustal thickness unknown,Holocene,Eruption Observed,https://volcano.si.edu/gallery/photos/GVP-10589.jpg,"Kasuga, the northernmost of three seamounts in the Kasuga seamount chain (and also known as Kasuga 1), rises to within about 600 m of the sea surface SE of Fukujin submarine volcano. A series of flank vents are located low on the southern side of the edifice. Pumice from a submarine eruption was witnessed in 1959.","Image courtesy of NOAA, 2003 (http://oceanexplorer.noaa.gov/explorations/03fire/logs/mar02/media/kasuga.html).",Andesite / Basaltic Andesite,POINT (143.71 21.765)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46f2,284135,Kasuga 2,Composite,Stratovolcano,,United States,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"Kasuga 2, also referred to as Minami Kasuga (South Kasuga), is the central of three volcanoes forming the Kasuga seamount chain, which trends SSW from the volcanic front of the Izu-Marianas arc. It rises from about 3,000 m depth to within 170 m of the ocean surface. Two subsidiary cones are located low on the E flank. The morphology is more complex than Kasuga 1 to the north, and prominent ridges separate slopes of interspersed volcaniclastic and lava flow fields. Radiometric dating indicates an age of less than 8,000 years and probably less than 1,000 years; radium/thorium disequilibrium ratios suggest the flows may be only a few centuries old (Fryer et al., 1997). Active hydrothermal vents are located at the summit, at the base of summit ridges, and on the lower flanks.",21.6,143.637,-274.0,Subduction zone / Crustal thickness unknown,Holocene,Evidence Credible,https://volcano.si.edu/gallery/photos/GVP-11696.jpg,"Minami Kasuga (South Kasuga) submarine volcano is seen in this bathymetric image, looking from the SW with 2x vertical exaggeration. Bathymetic contours are overlain on SeaBat data courtesy of Koichi Nakamura (National Institute of Advanced Science and Technology, Japan). It rises from about 3,000 m depth to within about 170 m of the sea surface. Two smaller cones are located low on the eastern flank. Active hydrothermal fields are located at the summit of and lower flanks.","Image courtesy of NOAA vents program, 2006 (http://oceanexplorer.noaa.gov/explorations/06fire).",Basalt / Picro-Basalt,POINT (143.637 21.6)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46f1,284136,NW Eifuku,Composite,Stratovolcano,,United States,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"NW Eifuku is a small submarine volcano that exhibits vigorous thermal activity. The summit of the basaltic-to-andesitic volcano lies 1,535 m below the ocean surface; the seamount lies at the NW end of a 25-km-long chain of submarine volcanoes that includes Eifuku and Daikoko. Hydrothermal fluid emission includes liquid carbon dioxide bubbles venting from ""white smokers,"" one of only two places where natural liquid carbon dioxide emission has been observed. The hydrothermal field, named Champagne, was discovered during a 2003 NOAA expedition and lies in the steep headwall of a slope-failure scarp that cuts the summit and SW side of the volcano.",21.485,144.043,-1535.0,Subduction zone / Crustal thickness unknown,Holocene,Unrest / Holocene,https://volcano.si.edu/gallery/photos/GVP-11856.jpg,"White smokers at NW Eifuku submarine volcano that were photographed by a NOAA expedition in 2006. The bubbles are carbon dioxide; this is one of two places where natural liquid carbon dioxide emission has been observed. It is a small submarine volcano about 1,500 m below the ocean surface that displays vigorous thermal activity.","Image courtesy of Submarine Ring of Fire 2006 Exploration, NOAA Vents Program.",Basalt / Picro-Basalt,POINT (144.043 21.485)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46f0,284137,Daikoku,Composite,Stratovolcano,,United States,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"The conical summit of Daikoku seamount lies along an E-W ridge SE of Eifuku and rises to within 323 m of the sea surface. A steep-walled, 50-m-wide crater on the N flank, about 75 m below the summit, is at least 135 m deep and was observed to emit cloudy hydrothermal fluid. During a NOAA expedition in 2006, scientists observed a convecting black pool of liquid sulfur with a partly solidified, undulating sulfur crust at a depth of 420 m below the summit. Gases, particulates with the appearance of smoke, and liquid sulfur were bubbling up from an edge of the sulfur pool.",21.324,144.194,-323.0,Subduction zone / Crustal thickness unknown,Holocene,Unrest / Holocene,https://volcano.si.edu/gallery/photos/GVP-11858.jpg,"A plume rises from a vent at about 400 m depth on Daikoku seamount in this close-up view only about a few meters across. During a NOAA expedition in 2006 scientists observed a convecting, black pool of liquid sulfur with a partly solidified, undulating sulfur crust. The summit of lies along an E-W-trending ridge SE of Eifuku submarine volcano and rises to within about 300 m of the ocean surface.","Image courtesy of Submarine Ring of Fire 2006 Exploration, NOAA Vents Program.",Andesite / Basaltic Andesite,POINT (144.194 21.324)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46ef,284130,Fukutoku-Oka-no-Ba,Composite,Pyroclastic cone,2021.0,Japan,Northwestern Pacific Volcanic Regions,Ogasawara Volcanic Arc,"Fukutoku-Oka-no-ba is a submarine volcano located 5 km NE of the island of Minami-Ioto. Water discoloration is frequently observed, and several ephemeral islands have formed in the 20th century. The first of these formed Shin-Ioto (""New Sulfur Island"") in 1904, and the most recent island was formed in 1986. The volcano is part of an elongated edifice with two major topographic highs trending NNW-SSE, and is a trachyandesitic volcano geochemically similar to Ioto.",24.285,141.481,-29.0,Subduction zone / Crustal thickness unknown,Holocene,Eruption Observed,https://volcano.si.edu/gallery/photos/GVP-02098.jpg,"Fukutoku-Oka-no-ba is a submarine volcano located 5 km NE of Minami-Iwojima island (right). Water discoloration is frequently observed near the volcano and several ephemeral islands formed in the 20th century. The first of these created Shin-Iwojima in 1904, and the island seen in this 21 January 1986 photo; wave erosion removed the island by 8 March.","Photo by G. Iwashita, 1986 (Japan Meteorological Agency).",Trachyandesite / Basaltic Trachyandesite,POINT (141.481 24.285)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46ee,284141,Ahyi,Composite,Stratovolcano,2026.0,United States,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"Ahyi seamount is a large conical submarine volcano ~18 km SE of the island of Farallon de Pajaros in the northern Marianas. Water discoloration has been observed there, and in 1979 the crew of a fishing boat felt shocks over the summit area, followed by upwelling of sulfur-bearing water. On 24-25 April 2001 an explosive eruption was detected seismically by a station on Rangiroa Atoll, Tuamotu Archipelago. The event was well constrained (+/- 15 km) at a location near the southern base of Ahyi. An eruption in April-May 2014 was detected by NOAA divers, hydroacoustic sensors, and seismic stations.",20.437,145.03,-55.0,Subduction zone / Crustal thickness unknown,Holocene,Eruption Dated,https://volcano.si.edu/gallery/photos/GVP-11697.jpg,Ahyi submarine volcano is seen in a bathymetric view looking from the NE with 2x vertical exaggeration. It rises to within about 150 m of the sea surface about 18 km SE of the island of Farallon de Pajaros (Uracas) in the northern Marianas. Water discoloration has been observed over the volcano and an explosive eruption was seismically detected in April 2001.,Image courtesy of Susan Merle (Oregon State University/NOAA Vents Program).,Andesite / Basaltic Andesite,POINT (145.03 20.437)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46ed,284142,Supply Reef,Composite,Stratovolcano,,United States,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"Supply Reef is a conical submarine volcano in the northern Mariana Islands that rises to within 8 m of the surface. The andesitic seamount lies about 17 km NW of the Maug Islands, the emergent summit of a submarine volcano that is joined to Supply Reef by a low saddle at a depth of about 1,800 m. Supply Reef was mapped as Quaternary; living corals on the crater rim suggest no recent activity (Corwin, 1971). Submarine eruptions previously attributed to this volcano based primarily on acoustic data have been reassigned to Ahyi Seamount, which was unknown at the time of those reports.",20.13,145.1,-8.0,Subduction zone / Crustal thickness unknown,Holocene,Evidence Uncertain,,,,Andesite / Basaltic Andesite,POINT (145.1 20.13)
Smithsonian_VOTW_Holocene_Volcanoes.fid--1678905a_1a0570e89d9_-46ec,284143,Maug Islands,Composite,Stratovolcano,,United States,Northwestern Pacific Volcanic Regions,Mariana Volcanic Arc,"The three small elongated Maug Islands, the largest ~2.3 km long, represent the rim of a 2.5-km-wide caldera on a submarine edifice more than 20 km in diameter. The caldera has an average submarine depth of about 200 m and contains a central lava dome that rises to within about 20 m of the ocean surface. The truncated inner walls of the caldera on all three islands expose lava flows and pyroclastic deposits that are cut by radial dikes; bedded ash deposits overlie the outer flanks of the islands. No eruptions are known since the islands were documented by Espinosa in 1522 CE. The presence of poorly developed coral reefs and coral on the central lava dome suggests a long period of general quiescence, although it does not exclude mild eruptions (Corwin, 1971). A 2003 NOAA expedition detected possible evidence of submarine geothermal activity.",20.02,145.22,227.0,Subduction zone / Crustal thickness unknown,Holocene,Unrest / Holocene,https://volcano.si.edu/gallery/photos/GVP-09517.jpg,"An aerial view of the Maug Islands from the NE shows Kitashima (North Island) at the right margin, Higashishima (East Island) in the foreground, and Nishishima (West Island) in the background. The islands enclose a 2.5-km-wide submarine caldera containing a lava dome that rises to within about 20 m of the ocean surface. ","Photo by Dick Moore, 1990 (U. S. Geological Survey).",Basalt / Picro-Basalt,POINT (145.22 20.02)
